Format Version,1.23,Take Name,Take 2020-08-18 09.00.32 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2020-08-18 09.00.32.848 下午,Total Frames in Take,4607,Total Exported Frames,4607,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2645,22.041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020014,0.059437,0.010686,-0.997974,-0.396351,1.578050,-0.934437,0.001470,-0.330504,1.545088,-0.972971,0.804978,-0.348782,1.602688,-0.948282,0.527295,-0.509768,1.586375,-0.882059,0.768613,0.358682,-0.085294,-0.148586,-0.917603,-0.357203,1.387856,-0.875805,0.000627,-0.344543,1.389835,-0.893430,0.598413,-0.378130,1.395406,-0.882120,0.000000,-0.348936,1.378326,-0.851865,0.743493,-0.389414,1.432932,-0.941348,0.881189,-0.055322,-0.324225,-2.127670,0.000000,-0.330282,1.545841,-0.972851,-0.350019,1.601278,-0.948144,-0.508957,1.586728,-0.882314,-0.345839,1.390337,-0.892632,,,,-0.348087,1.377966,-0.852296,-0.389067,1.432826,-0.941647,,,
2646,22.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019901,0.059311,0.010635,-0.997985,-0.396323,1.578049,-0.934457,0.001454,-0.330483,1.545084,-0.973000,0.801404,-0.348760,1.602688,-0.948319,0.530029,-0.509727,1.586375,-0.882051,0.769841,0.358765,-0.085803,-0.148035,-0.917612,-0.357260,1.387849,-0.875771,0.000631,-0.344607,1.389804,-0.893403,0.599311,-0.378180,1.395426,-0.882078,0.000000,-0.348994,1.378318,-0.851832,0.745458,-0.389443,1.432943,-0.941315,0.882551,-0.058358,-0.325130,-2.127121,0.000000,-0.330248,1.545829,-0.972888,-0.350004,1.601281,-0.948176,-0.508924,1.586732,-0.882302,-0.345909,1.390314,-0.892606,,,,-0.348132,1.377943,-0.852252,-0.389097,1.432842,-0.941627,,,
2647,22.058333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019958,0.059208,0.010658,-0.997989,-0.396288,1.578073,-0.934470,0.001469,-0.330457,1.545110,-0.973031,0.802873,-0.348727,1.602711,-0.948339,0.529191,-0.509681,1.586397,-0.882040,0.771581,0.358887,-0.085474,-0.147846,-0.917625,-0.357288,1.387823,-0.875765,0.000628,-0.344621,1.389774,-0.893387,0.597627,-0.378202,1.395401,-0.882089,0.000000,-0.349042,1.378295,-0.851818,0.742533,-0.389416,1.432910,-0.941340,0.880699,-0.057573,-0.325372,-2.126625,0.000000,-0.330231,1.545856,-0.972915,-0.349973,1.601305,-0.948196,-0.508865,1.586753,-0.882298,-0.345917,1.390279,-0.892590,,,,-0.348185,1.377926,-0.852243,-0.389071,1.432808,-0.941647,,,
2648,22.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019719,0.059075,0.010439,-0.998004,-0.396261,1.578062,-0.934493,0.001453,-0.330426,1.545107,-0.973055,0.802162,-0.348714,1.602713,-0.948387,0.530844,-0.509643,1.586365,-0.882038,0.772766,0.358819,-0.085462,-0.147437,-0.917719,-0.357346,1.387794,-0.875738,0.000626,-0.344672,1.389737,-0.893356,0.600253,-0.378252,1.395388,-0.882068,0.000000,-0.349114,1.378256,-0.851789,0.745951,-0.389418,1.432914,-0.941318,0.881471,-0.058581,-0.325479,-2.126719,0.000000,-0.330195,1.545855,-0.972941,-0.349949,1.601307,-0.948247,-0.508845,1.586718,-0.882289,-0.345967,1.390247,-0.892570,,,,-0.348264,1.377888,-0.852207,-0.389069,1.432809,-0.941621,,,
2649,22.075000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019655,0.058937,0.010383,-0.998014,-0.396245,1.578082,-0.934496,0.001457,-0.330418,1.545129,-0.973072,0.801641,-0.348705,1.602736,-0.948407,0.534985,-0.509614,1.586379,-0.882011,0.772772,0.358482,-0.084745,-0.147780,-0.917862,-0.357368,1.387753,-0.875726,0.000618,-0.344678,1.389727,-0.893330,0.604313,-0.378275,1.395332,-0.882070,0.000000,-0.349150,1.378200,-0.851779,0.752979,-0.389422,1.432905,-0.941293,0.882062,-0.055569,-0.323965,-2.128107,0.000000,-0.330197,1.545882,-0.972952,-0.349924,1.601339,-0.948270,-0.508814,1.586727,-0.882265,-0.345966,1.390236,-0.892564,,,,-0.348325,1.377847,-0.852192,-0.389065,1.432789,-0.941579,,,
2650,22.083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019704,0.059061,0.010310,-0.998007,-0.396226,1.578069,-0.934539,0.001490,-0.330383,1.545130,-0.973101,0.802024,-0.348685,1.602732,-0.948435,0.538709,-0.509609,1.586346,-0.882082,0.765142,0.358397,-0.084759,-0.146841,-0.918044,-0.357447,1.387713,-0.875707,0.000626,-0.344742,1.389666,-0.893302,0.597646,-0.378336,1.395330,-0.882063,0.000000,-0.349262,1.378142,-0.851756,0.751344,-0.389376,1.432931,-0.941289,0.880470,-0.057914,-0.324390,-2.128105,0.000000,-0.330189,1.545887,-0.972969,-0.349895,1.601346,-0.948300,-0.508776,1.586687,-0.882351,-0.346053,1.390188,-0.892528,,,,-0.348433,1.377788,-0.852177,-0.389010,1.432806,-0.941570,,,
2651,22.091667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019838,0.058917,0.010270,-0.998013,-0.396199,1.578061,-0.934550,0.001470,-0.330364,1.545138,-0.973139,0.802965,-0.348665,1.602732,-0.948453,0.537807,-0.509568,1.586312,-0.882058,0.768501,0.358557,-0.084204,-0.146553,-0.918079,-0.357544,1.387663,-0.875685,0.000625,-0.344816,1.389613,-0.893264,0.598905,-0.378424,1.395283,-0.882069,0.000000,-0.349390,1.378096,-0.851722,0.749610,-0.389384,1.432875,-0.941315,0.881017,-0.056604,-0.324670,-2.127431,0.000000,-0.330157,1.545888,-0.973014,-0.349881,1.601346,-0.948315,-0.508750,1.586657,-0.882320,-0.346121,1.390130,-0.892488,,,,-0.348554,1.377737,-0.852141,-0.389024,1.432757,-0.941603,,,
2652,22.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019526,0.058576,0.010096,-0.998041,-0.396172,1.578085,-0.934542,0.001475,-0.330353,1.545160,-0.973155,0.805027,-0.348655,1.602764,-0.948493,0.539027,-0.509508,1.586333,-0.881978,0.765391,0.358355,-0.083086,-0.146774,-0.918224,-0.357616,1.387614,-0.875648,0.000611,-0.344858,1.389593,-0.893202,0.610114,-0.378493,1.395215,-0.882065,0.000000,-0.349496,1.378035,-0.851678,0.754602,-0.389385,1.432845,-0.941300,0.882973,-0.052414,-0.323325,-2.128268,0.000000,-0.330149,1.545902,-0.973032,-0.349874,1.601387,-0.948349,-0.508678,1.586680,-0.882246,-0.346130,1.390095,-0.892453,,,,-0.348672,1.377680,-0.852076,-0.389034,1.432735,-0.941589,,,
2653,22.108333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019363,0.058415,0.009951,-0.998055,-0.396140,1.578085,-0.934556,0.001481,-0.330324,1.545165,-0.973179,0.802895,-0.348635,1.602772,-0.948531,0.541652,-0.509461,1.586320,-0.881959,0.766274,0.358320,-0.082974,-0.145940,-0.918381,-0.357719,1.387551,-0.875625,0.000614,-0.344944,1.389511,-0.893169,0.607405,-0.378580,1.395183,-0.882058,0.000000,-0.349634,1.377958,-0.851649,0.754459,-0.389367,1.432834,-0.941300,0.881846,-0.054062,-0.323756,-2.128118,0.000000,-0.330131,1.545918,-0.973049,-0.349837,1.601395,-0.948394,-0.508633,1.586660,-0.882228,-0.346227,1.390022,-0.892421,,,,-0.348809,1.377601,-0.852046,-0.389010,1.432719,-0.941587,,,
2654,22.116667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019587,0.058348,0.010041,-0.998054,-0.396114,1.578085,-0.934564,0.001481,-0.330308,1.545172,-0.973210,0.802566,-0.348606,1.602771,-0.948534,0.542008,-0.509427,1.586312,-0.881947,0.766935,0.358277,-0.082284,-0.145580,-0.918517,-0.357838,1.387485,-0.875580,0.000611,-0.345035,1.389448,-0.893103,0.608878,-0.378687,1.395124,-0.882043,0.000000,-0.349791,1.377882,-0.851594,0.756053,-0.389375,1.432795,-0.941288,0.882351,-0.052620,-0.323489,-2.128150,0.000000,-0.330115,1.545927,-0.973079,-0.349806,1.601393,-0.948398,-0.508601,1.586650,-0.882216,-0.346314,1.389957,-0.892360,,,,-0.348973,1.377529,-0.851991,-0.389017,1.432678,-0.941571,,,
2655,22.125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019391,0.058374,0.009809,-0.998058,-0.396106,1.578082,-0.934594,0.001476,-0.330284,1.545182,-0.973223,0.806235,-0.348609,1.602783,-0.948572,0.546954,-0.509426,1.586282,-0.881987,0.764265,0.358306,-0.082587,-0.144590,-0.918635,-0.357977,1.387433,-0.875528,0.000612,-0.345167,1.389366,-0.893049,0.607775,-0.378809,1.395114,-0.881996,0.000000,-0.349954,1.377820,-0.851539,0.756132,-0.389408,1.432794,-0.941252,0.883391,-0.056073,-0.324443,-2.127667,0.000000,-0.330095,1.545923,-0.973095,-0.349806,1.601429,-0.948430,-0.508590,1.586620,-0.882261,-0.346446,1.389875,-0.892297,,,,-0.349140,1.377471,-0.851948,-0.389051,1.432674,-0.941527,,,
2656,22.133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019475,0.058152,0.009966,-0.998068,-0.396069,1.578108,-0.934605,0.001468,-0.330274,1.545196,-0.973270,0.806235,-0.348571,1.602798,-0.948599,0.546954,-0.509363,1.586331,-0.881946,0.764265,0.358443,-0.081243,-0.144322,-0.918743,-0.358130,1.387369,-0.875473,0.000604,-0.345274,1.389310,-0.892959,0.607775,-0.378948,1.395041,-0.881996,0.000000,-0.350169,1.377755,-0.851463,0.756132,-0.389404,1.432727,-0.941274,0.883391,-0.052029,-0.324152,-2.127078,0.000000,-0.330076,1.545941,-0.973144,-0.349771,1.601432,-0.948459,-0.508540,1.586671,-0.882214,-0.346536,1.389815,-0.892232,,,,-0.349355,1.377399,-0.851847,-0.389052,1.432614,-0.941558,,,
2657,22.141667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019144,0.058062,0.009702,-0.998082,-0.396062,1.578113,-0.934604,0.001484,-0.330257,1.545206,-0.973258,0.804739,-0.348578,1.602816,-0.948623,0.544049,-0.509350,1.586316,-0.881930,0.767493,0.358270,-0.080809,-0.143608,-0.918961,-0.358290,1.387292,-0.875410,0.000611,-0.345409,1.389228,-0.892879,0.614699,-0.379091,1.394990,-0.881957,0.000000,-0.350370,1.377658,-0.851395,0.758214,-0.389429,1.432716,-0.941230,0.883385,-0.052438,-0.323958,-2.127447,0.000000,-0.330067,1.545947,-0.973130,-0.349785,1.601455,-0.948477,-0.508507,1.586658,-0.882207,-0.346690,1.389741,-0.892141,,,,-0.349555,1.377305,-0.851791,-0.389069,1.432596,-0.941507,,,
2658,22.150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019207,0.058168,0.009721,-0.998075,-0.396070,1.578117,-0.934637,0.001481,-0.330258,1.545213,-0.973281,0.806271,-0.348583,1.602820,-0.948644,0.543987,-0.509369,1.586318,-0.881987,0.762190,0.357837,-0.079361,-0.143693,-0.919243,-0.358445,1.387191,-0.875351,0.000609,-0.345521,1.389166,-0.892784,0.608848,-0.379237,1.394877,-0.881939,0.000000,-0.350575,1.377531,-0.851330,0.756806,-0.389465,1.432676,-0.941184,0.882547,-0.047651,-0.321951,-2.129050,0.000000,-0.330072,1.545959,-0.973150,-0.349778,1.601461,-0.948502,-0.508532,1.586655,-0.882262,-0.346806,1.389679,-0.892055,,,,-0.349764,1.377183,-0.851723,-0.389100,1.432553,-0.941455,,,
2659,22.158333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018950,0.058021,0.009510,-0.998090,-0.396061,1.578119,-0.934632,0.001481,-0.330247,1.545221,-0.973277,0.805194,-0.348587,1.602834,-0.948665,0.546270,-0.509348,1.586303,-0.881953,0.764182,0.355498,-0.069034,-0.147033,-0.920455,-0.359463,1.386743,-0.875187,0.001624,-0.346288,1.389035,-0.892391,0.609031,-0.380244,1.394221,-0.882044,0.000000,-0.351857,1.376974,-0.851125,0.758542,-0.390005,1.432405,-0.941121,0.882298,-0.006584,-0.307239,-2.138285,0.000000,-0.330060,1.545963,-0.973149,-0.349787,1.601475,-0.948521,-0.508509,1.586643,-0.882229,-0.346975,1.389574,-0.891946,-0.384793,1.392759,-0.880955,-0.350014,1.377085,-0.851641,-0.389126,1.432556,-0.941465,,,
2660,22.166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018967,0.057901,0.009598,-0.998096,-0.396056,1.578130,-0.934643,0.001487,-0.330258,1.545223,-0.973306,0.805881,-0.348582,1.602837,-0.948687,0.545552,-0.509329,1.586331,-0.881936,0.763267,0.357682,-0.078223,-0.141841,-0.919688,-0.358865,1.387015,-0.875211,0.000614,-0.345876,1.388965,-0.892598,0.754988,-0.379613,1.394762,-0.881865,0.000001,-0.351105,1.377318,-0.851169,0.520917,-0.389533,1.432627,-0.941121,0.760893,-0.048440,-0.322180,-2.128928,0.000000,-0.330088,1.545980,-0.973165,-0.349751,1.601484,-0.948554,-0.508496,1.586658,-0.882213,-0.347168,1.389482,-0.891864,,,,-0.350280,1.376960,-0.851559,-0.389171,1.432508,-0.941401,,,
2661,22.175000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018881,0.057941,0.009533,-0.998096,-0.396043,1.578136,-0.934651,0.001472,-0.330237,1.545229,-0.973303,0.802696,-0.348570,1.602846,-0.948695,0.551644,-0.509321,1.586332,-0.881954,0.765738,0.358201,-0.078662,-0.139861,-0.919752,-0.359120,1.386945,-0.875089,0.000613,-0.346110,1.388821,-0.892469,0.606747,-0.379833,1.394764,-0.881770,0.000000,-0.351416,1.377250,-0.851029,0.754985,-0.389560,1.432587,-0.941085,0.881711,-0.054397,-0.325130,-2.126274,0.000000,-0.330047,1.545980,-0.973173,-0.349760,1.601480,-0.948557,-0.508499,1.586668,-0.882224,-0.347396,1.389341,-0.891738,,,,-0.350589,1.376886,-0.851414,-0.389201,1.432471,-0.941369,,,
2662,22.183333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018729,0.057893,0.009510,-0.998102,-0.396036,1.578157,-0.934649,0.001478,-0.330233,1.545241,-0.973297,0.803462,-0.348566,1.602865,-0.948706,0.545831,-0.509310,1.586367,-0.881944,0.767981,0.358174,-0.078001,-0.138919,-0.919961,-0.359345,1.386862,-0.874989,0.000613,-0.346300,1.388725,-0.892343,0.608074,-0.380035,1.394710,-0.881707,0.000000,-0.351700,1.377151,-0.850915,0.754498,-0.389599,1.432560,-0.941031,0.881938,-0.054488,-0.325322,-2.125992,0.000000,-0.330056,1.545985,-0.973164,-0.349746,1.601520,-0.948565,-0.508472,1.586699,-0.882221,-0.347587,1.389247,-0.891615,,,,-0.350877,1.376788,-0.851300,-0.389238,1.432441,-0.941312,,,
2663,22.191667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018783,0.058001,0.009436,-0.998095,-0.396052,1.578154,-0.934654,0.001502,-0.330235,1.545251,-0.973292,0.803294,-0.348582,1.602870,-0.948698,0.544795,-0.509338,1.586342,-0.881973,0.761222,0.362895,-0.089193,-0.127465,-0.918752,-0.360036,1.387125,-0.874580,0.000495,-0.347144,1.388373,-0.892103,0.702131,-0.380575,1.395455,-0.881183,0.751844,-0.352390,1.377549,-0.850453,0.605721,-0.389757,1.432707,-0.940944,0.834267,-0.117487,-0.350648,-2.103739,0.000000,-0.330060,1.546006,-0.973154,-0.349776,1.601502,-0.948558,-0.508489,1.586677,-0.882255,-0.347841,1.389112,-0.891481,-0.381402,1.395830,-0.880784,-0.351252,1.376714,-0.851157,-0.389297,1.432384,-0.941296,,,
2664,22.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018747,0.058025,0.009543,-0.998093,-0.396036,1.578162,-0.934657,0.001493,-0.330225,1.545242,-0.973290,0.801327,-0.348560,1.602867,-0.948701,0.546673,-0.509323,1.586377,-0.881982,0.765613,0.363226,-0.088835,-0.125762,-0.918890,-0.360330,1.387018,-0.874481,0.000495,-0.347399,1.388216,-0.891979,0.703598,-0.380831,1.395401,-0.881131,0.762912,-0.352759,1.377437,-0.850332,0.610426,-0.389788,1.432636,-0.940937,0.842655,-0.120271,-0.352326,-2.101907,0.000000,-0.330050,1.546005,-0.973150,-0.349741,1.601497,-0.948567,-0.508490,1.586708,-0.882257,-0.348095,1.388930,-0.891337,-0.381626,1.395779,-0.880778,-0.351631,1.376611,-0.851021,-0.389355,1.432327,-0.941274,,,
2665,22.208333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018536,0.057975,0.009360,-0.998102,-0.396041,1.578161,-0.934665,0.001495,-0.330222,1.545247,-0.973289,0.802068,-0.348575,1.602876,-0.948724,0.544817,-0.509325,1.586361,-0.881982,0.764211,0.363243,-0.088253,-0.124093,-0.919166,-0.360618,1.386912,-0.874353,0.000480,-0.347643,1.388075,-0.891821,0.706272,-0.381081,1.395350,-0.881051,0.784120,-0.353130,1.377310,-0.850187,0.636891,-0.389797,1.432610,-0.940877,0.848535,-0.122407,-0.353056,-2.101254,0.000000,-0.330045,1.546006,-0.973152,-0.349763,1.601503,-0.948587,-0.508488,1.586695,-0.882259,-0.348346,1.388774,-0.891190,-0.381799,1.395705,-0.880728,-0.352085,1.376540,-0.850839,-0.389379,1.432306,-0.941192,,,
2666,22.216667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018745,0.058027,0.009420,-0.998095,-0.396056,1.578158,-0.934653,0.001476,-0.330237,1.545254,-0.973284,0.805481,-0.348586,1.602874,-0.948696,0.548996,-0.509345,1.586347,-0.881978,0.765126,0.363626,-0.088244,-0.122058,-0.919289,-0.360957,1.386789,-0.874241,0.000493,-0.347950,1.387888,-0.891689,0.701840,-0.381378,1.395297,-0.880981,0.786407,-0.353543,1.377184,-0.850054,0.630483,-0.389859,1.432531,-0.940857,0.850054,-0.127208,-0.355243,-2.099069,0.000000,-0.330053,1.545999,-0.973153,-0.349772,1.601523,-0.948555,-0.508511,1.586682,-0.882253,-0.348663,1.388597,-0.891048,-0.382081,1.395678,-0.880680,-0.352484,1.376372,-0.850690,-0.389455,1.432224,-0.941177,,,
2667,22.225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018792,0.058201,0.009630,-0.998082,-0.396046,1.578147,-0.934651,0.001492,-0.330228,1.545220,-0.973263,0.801548,-0.348561,1.602845,-0.948675,0.543836,-0.509350,1.586377,-0.882014,0.765377,0.359359,-0.076865,-0.129800,-0.920926,-0.360943,1.386352,-0.874360,0.000576,-0.347713,1.387959,-0.891600,0.634381,-0.381443,1.394512,-0.881287,0.000000,-0.353674,1.376584,-0.850194,0.767603,-0.389858,1.432352,-0.940791,0.890441,-0.072272,-0.333832,-2.118208,0.000000,-0.330047,1.545980,-0.973127,-0.349752,1.601468,-0.948540,-0.508517,1.586712,-0.882288,-0.348905,1.388457,-0.890915,,,,-0.352896,1.376230,-0.850559,-0.389528,1.432242,-0.941057,,,
2668,22.233333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018852,0.058327,0.009787,-0.998072,-0.396047,1.578136,-0.934638,0.001503,-0.330229,1.545194,-0.973239,0.802721,-0.348551,1.602821,-0.948647,0.539657,-0.509361,1.586394,-0.882028,0.761584,0.359644,-0.076736,-0.128284,-0.921038,-0.361222,1.386228,-0.874262,0.000590,-0.347963,1.387788,-0.891484,0.622227,-0.381689,1.394439,-0.881223,0.000000,-0.354013,1.376456,-0.850079,0.763829,-0.389919,1.432263,-0.940763,0.888385,-0.075408,-0.335527,-2.116595,0.000000,-0.330045,1.545949,-0.973105,-0.349760,1.601439,-0.948506,-0.508515,1.586735,-0.882306,-0.349194,1.388307,-0.890778,,,,-0.353228,1.376103,-0.850467,-0.389574,1.432139,-0.941019,,,
2669,22.241667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019172,0.058447,0.010027,-0.998056,-0.396061,1.578124,-0.934601,0.001510,-0.330249,1.545177,-0.973208,0.798535,-0.348551,1.602797,-0.948582,0.538465,-0.509384,1.586398,-0.882013,0.764182,0.370579,-0.142874,-0.080394,-0.914218,-0.361163,1.385553,-0.874593,0.000169,-0.349392,1.384572,-0.892904,0.000000,-0.380928,1.396123,-0.880291,0.855745,-0.353170,1.375966,-0.850584,0.906491,-0.389421,1.432081,-0.940940,0.945880,-0.412450,-0.411408,-2.039847,0.000000,-0.330070,1.545950,-0.973066,-0.349750,1.601399,-0.948452,-0.508546,1.586733,-0.882288,-0.349450,1.388166,-0.890650,-0.380362,1.396127,-0.880405,-0.353518,1.375928,-0.850453,-0.389634,1.432112,-0.940955,,,
2670,22.250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019750,0.058855,0.010484,-0.998016,-0.396067,1.578093,-0.934593,0.001475,-0.330252,1.545137,-0.973186,0.802799,-0.348524,1.602742,-0.948507,0.540524,-0.509425,1.586402,-0.882087,0.767788,0.370100,-0.142507,-0.079449,-0.914552,-0.361408,1.385418,-0.874567,0.000129,-0.349613,1.384433,-0.892862,0.000000,-0.381147,1.396024,-0.880283,0.879707,-0.353464,1.375795,-0.850555,0.921740,-0.389497,1.432052,-0.940911,0.952471,-0.414028,-0.410395,-2.041532,0.000000,-0.330052,1.545889,-0.973058,-0.349731,1.601363,-0.948371,-0.508603,1.586743,-0.882353,-0.349771,1.387988,-0.890508,-0.380682,1.396044,-0.880405,-0.353742,1.375747,-0.850420,-0.389684,1.432078,-0.940922,,,
2671,22.258333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019538,0.058783,0.010490,-0.998025,-0.396069,1.578070,-0.934536,0.001491,-0.330261,1.545095,-0.973125,0.802799,-0.348527,1.602711,-0.948467,0.540524,-0.509419,1.586404,-0.882017,0.767788,0.369809,-0.142105,-0.078088,-0.914850,-0.361690,1.385301,-0.874475,0.000125,-0.349865,1.384297,-0.892750,0.000000,-0.381394,1.395957,-0.880221,0.879707,-0.353811,1.375650,-0.850453,0.921740,-0.389551,1.432029,-0.940848,0.952471,-0.416401,-0.409885,-2.042307,0.000000,-0.330049,1.545839,-0.973005,-0.349775,1.601312,-0.948318,-0.508578,1.586760,-0.882286,-0.349970,1.387859,-0.890391,-0.380948,1.395984,-0.880353,-0.354074,1.375602,-0.850319,-0.389733,1.432049,-0.940849,,,
2672,22.266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019904,0.059222,0.010744,-0.997989,-0.396109,1.578060,-0.934524,0.001519,-0.330282,1.545082,-0.973080,0.804245,-0.348543,1.602689,-0.948394,0.529919,-0.509501,1.586409,-0.882098,0.761954,0.358799,-0.075416,-0.123120,-0.922181,-0.362243,1.385705,-0.873965,0.000643,-0.348865,1.387179,-0.891102,0.000000,-0.382593,1.394113,-0.881035,0.883700,-0.355270,1.375824,-0.849757,0.925139,-0.390118,1.432123,-0.940550,0.954244,-0.084311,-0.336189,-2.117891,0.000000,-0.330076,1.545828,-0.972955,-0.349808,1.601276,-0.948244,-0.508637,1.586770,-0.882375,-0.350212,1.387742,-0.890297,,,,-0.354418,1.375450,-0.850220,-0.389756,1.431988,-0.940809,,,
2673,22.275000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020276,0.059351,0.010941,-0.997971,-0.396138,1.578022,-0.934503,0.001531,-0.330314,1.545050,-0.973067,0.803887,-0.348560,1.602645,-0.948343,0.524452,-0.509542,1.586372,-0.882100,0.755973,0.358933,-0.075870,-0.121598,-0.922293,-0.362482,1.385629,-0.873868,0.000636,-0.349095,1.387053,-0.891002,0.583182,-0.382804,1.394098,-0.880949,0.000000,-0.355548,1.375738,-0.849654,0.740324,-0.390191,1.432101,-0.940485,0.883588,-0.089582,-0.337761,-2.116836,0.000000,-0.330111,1.545790,-0.972942,-0.349835,1.601239,-0.948188,-0.508660,1.586735,-0.882384,-0.350422,1.387614,-0.890213,,,,-0.354705,1.375363,-0.850103,-0.389833,1.431967,-0.940746,,,
2674,22.283333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020304,0.059334,0.011077,-0.997970,-0.396160,1.578027,-0.934452,0.001494,-0.330345,1.545040,-0.973021,0.805689,-0.348576,1.602638,-0.948291,0.524006,-0.509559,1.586403,-0.882044,0.751226,0.355601,-0.061326,-0.127856,-0.923818,-0.363516,1.385143,-0.873788,0.001632,-0.349794,1.387052,-0.890608,0.589152,-0.383855,1.393268,-0.881214,0.000000,-0.356899,1.375111,-0.849543,0.743373,-0.390758,1.431816,-0.940457,0.884328,-0.027265,-0.317161,-2.130217,0.000000,-0.330124,1.545784,-0.972903,-0.349842,1.601225,-0.948143,-0.508716,1.586765,-0.882310,-0.350535,1.387575,-0.890124,-0.388558,1.391788,-0.880429,-0.354919,1.375272,-0.850041,-0.389868,1.431953,-0.940714,,,
